split,input_text,target_text,prediction,sentence_cer,sentence_wer,exact_match,error_categories
test,Kumadir mama la ki in vend so piti san ki piti koner 🤦‍♂️,Kumadir mama la kinn vend so piti sans ki piti kone. 🤦‍♂️,Kumadir mama la ki inn vend so piti san ki piti kone. 🤦‍♂️,0.05263157894736842,0.25,False,spacing_error;extra_word_error
test,"[NAME], pou 8mois?","[NAME], pu 8mois?","[NAME], pu 8 mois?",0.058823529411764705,0.6666666666666666,False,spacing_error;extra_word_error
test,Cp so so. eil in casserole la aussi ene ferfoot li pas pou faire,CP so somey inn casserole la aussi enn ferfoute li pas pu faire.,CP so so. Eil inn casserole la aussi enn ferfoute li pas pu faire.,0.078125,0.15384615384615385,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,"That woman is queen of self control! I'm amazed! Par contre, c'est pas marrant du tt... Mari toupé sa bane malang la Ena aster, cokin gazeuse!!!! Pas met program kan Pena casse dow","That woman is queen of self control! I'mo amazed! Par contre, c'est pas marrant ditou... Mari toupe sa bann malang la ena aster, kokin gazeuse!!!! Pas met program kan pena kas dow.","That woman is queen of self control! I'm amazed! Par contre, c'est pas marrant du tu... Mari toupe sa bann malang la ena aster, kokin gazeuse!!!! Pas met program kan pena kase dow.",0.027777777777777776,0.125,False,capitalization_error;spacing_error;extra_word_error
test,Met l'ordre dans tous ça la,Met l'ordre dans tusala.,Met l'ordre dans tusa la.,0.041666666666666664,0.5,False,spacing_error;extra_word_error
test,"[NAME], télé novelas 🤣","[NAME], télénovelas 🤣","[NAME], télé novelas. 🤣",0.09523809523809523,0.6666666666666666,False,punctuation_error;spacing_error;extra_word_error
test,Mn ti choisy zordi mn trouve 1 ti garcon p pleurer mn demand li ji ariver li dir mw li rod sn mamam ki apel [NAME] mw ek mn tifii nou pren garcon nou ale rod sn maman e nou reusi trouve snn famille e nou kit li avc sn grand mere,"Mo ti Choisy zordi. Mon truve 1 ti garson pe pleurer, mon demande li ki arrive li dir mwa li rode so mamam ki apel [NAME]. Mwa ek mo tifi nu pran garson nu ale rode so maman. Et nu resi truve so famille et nu kite li avec so gramer.",Mon ti Choisy zordi mon truve 1 ti garson pe pleure. Mo demande li zis arrive. Li dir mwa li rode so mamam ki apel [NAME]. Mwa ek mo tifi. Nu pran garson nu ale rode so maman et nu resi truve so famille et nu kite li avec so grand mere.,0.08189655172413793,0.27450980392156865,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Bé ki fer pa met 1avi de pluie toransiel???,B kifer pa met 1avi de pluie toransiel???,B kifer pa met 1 avi de pluie toransiel???,0.024390243902439025,0.25,False,spacing_error;extra_word_error
test,"Tous bane ki tial prend cours avec li... (ena beaucoup bane videos cot li ti p enseigne zot), s. v. plait, partage zot lexperience et si nou ti capav coner si laveriter ena super profit ladans...","Tu bann ki ti ale prend cours avec li... (ena beaucoup bann videos kot li ti pe enseigne zot), silvuplet partage zot lexperyans et si nu ti kapav kone si laverite, ena super profit ladan...","Tu bann ki ti ale prend cours avec li... (ena beaucoup bann videos kot li ti pe enseigne zot), SVP plait, partage zot lexperyans et si nu ti kapav kone si laverite ena super profit ladan...",0.047619047619047616,0.08571428571428572,False,capitalization_error;spacing_error;extra_word_error
test,P servi problem ladrogue pu defan so incompetence protege to ban officier avant pourki enretour zot pu ena courage pu protege public,Pe servi problem ladrog pu defane so incompetence. Protez to bann officier avant pourki enretour zot pu ena courage protez public.,Pe servi problem ladrog pu defane so incompetence. Protez to bann officier avant pourki enretour zot pu ena courage pu protez public.,0.023076923076923078,0.047619047619047616,False,capitalization_error;spacing_error;extra_word_error
