split,input_text,target_text,prediction,sentence_cer,sentence_wer,exact_match,error_categories
test,Tension boule viré.,Tension boule vire.,Tension boule viré.,0.05263157894736842,0.3333333333333333,False,orthographic_or_word_choice_error
test,De quel pays etranger sont ces travailleurs? fr nuuu konerr dohh,De quel pays etranger sont ces travailleurs? Fer nu kone dow.,De quel pays etranzer sont ces travailleurs? Fer nu kone dow.,0.01639344262295082,0.09090909090909091,False,orthographic_or_word_choice_error
test,Sa pu fini vadr game of thrones sa..,Sa pu fini wadire Game of Thrones sa..,Sa pu fini vadire Game of Thrones sa..,0.02631578947368421,0.125,False,orthographic_or_word_choice_error
test,Guet kot lepep p aler... Dans film ek sa ban buffon la,Get kot lepep pe ale... Dans film ek sa bann boufon la.,Get kot lepep pe ale... Dans film ek sa bann buffon la.,0.03636363636363636,0.08333333333333333,False,orthographic_or_word_choice_error
test,Enan kiksose louche dans sa zafair la,Ena kitsoz louche dans sa zafer la.,Ena kiksoz louche dans sa zafer la.,0.02857142857142857,0.14285714285714285,False,orthographic_or_word_choice_error
test,Jis play back fr n live tasse sa,Zis play back fer enn live tasse sa.,Jis play back fer enn live tasse sa.,0.027777777777777776,0.125,False,orthographic_or_word_choice_error
test,Ban coment la🔥,Bann comment la🔥.,Bann comment la.🔥,0.11764705882352941,0.3333333333333333,False,orthographic_or_word_choice_error
test,Enn canard boite ki pe krwar li nn phoenix,Enn canard boite ki pe krwar li enn Phoenix.,Enn canard boite ki pe krwar li non Phoenix.,0.045454545454545456,0.1111111111111111,False,orthographic_or_word_choice_error
test,Mamou ena canaaarrd 🦆,Mamou ena canard. 🦆,Mamou ena kanard. 🦆,0.05263157894736842,0.25,False,orthographic_or_word_choice_error
test,Tro grenoir,Tro granoir.,Tro grenoir.,0.08333333333333333,0.5,False,orthographic_or_word_choice_error
test,sancer bane CID la bane bon dimoune sa.. kel blague..,Sanse bann CID la bann bon dimunn sa.. kel blague..,Sance bann CID la bann bon dimunn sa.. kel blague..,0.0196078431372549,0.1,False,orthographic_or_word_choice_error
test,"Ban parents irresponsible, zot PA gain traca zot enfant, pa so vrai parents sa kissa?","Bann parents irresponsible, zot pa gagne tracas zot zanfan, pa so vrai parents sa kisa?","Bann parents irresponsible, zot pa gagne tracas zot enfant, pa so vrai parents sa kisa?",0.034482758620689655,0.06666666666666667,False,orthographic_or_word_choice_error
test,si zot envi leave apres zot kapav leave...kpv ena lot comunoT aussi ki zt pou truV in rentrer,Si zot anvi leave apre zot kapav leave...kapav ena lot kominote aussi ki zot pu truve inn rentre.,Si zot anvi leave apre zot kapav leave...kapav ena lot comunote aussi ki zot pu truve inn rantre.,0.030927835051546393,0.1111111111111111,False,orthographic_or_word_choice_error
test,Cousamem covid ti commencé,Kumsamem Covid ti commence.,Kumsamem Covid ti commencé.,0.037037037037037035,0.25,False,orthographic_or_word_choice_error
test,Mo dir li lord n clear,Mo dir li loud and clear.,Mo dir li lord and clear.,0.04,0.16666666666666666,False,orthographic_or_word_choice_error
test,Banla oo pardon🤦🏾‍♂️🤦🏾‍♂️,Banla oo pardon🤦🏾‍♂️🤦🏾‍♂️.,Banla oo pardon.🤦🏾‍♂️🤦🏾‍♂️,0.07692307692307693,0.3333333333333333,False,orthographic_or_word_choice_error
test,Bane citoyens bizin lave zote boubelle e mete plastik si possib,Bann citoyens bizin lave zot poubelle et met plastik si posib.,Bann citoyens bizin lave zot boubelle et met plastik si posib.,0.016129032258064516,0.09090909090909091,False,orthographic_or_word_choice_error
test,Ban konik alcoolo sa... Zot cuma ban liscen ki zapeee apre zotvpa moder.. En taaa enaa.,Bann konik alkol sa... Zot kuma bann lisyin ki zape apre zot pa morde.. Enta ena.,Bann konik alkol sa... Zot kuma bann lisyin ki zape apre zot pa moder.. Enta ena.,0.024691358024691357,0.0625,False,orthographic_or_word_choice_error
test,[NAME] ouii doww gurl😂😂,[NAME] oui dow girl.😂😂,[NAME] oui dow gurl.😂😂,0.045454545454545456,0.25,False,orthographic_or_word_choice_error
test,Deepest regrets courazz sa fami la rip,Deepest regrets. Couraz sa fami la. RIP.,Deepest regrets. Kouraz sa fami la. RIP.,0.025,0.14285714285714285,False,orthographic_or_word_choice_error
test,Madame avec tou respé. Ou dan yaoundé. Al cuit impé oundé trankil,Madame avec tu respe. Ou dan Yaoundé. Ale cuit enpe ounde trankil.,Madame avec tu respe. Ou dan Yaoundé. Ale cuit enpe oundé trankil.,0.015151515151515152,0.08333333333333333,False,orthographic_or_word_choice_error
test,"Majorite auto ecole montrer kuma pou gagne license, pa pou vine bon chaffeurs..🤔🤔🤔","Majorite auto ecole montre kuma pu gagne license, pa pu vinn bon chaffeurs..🤔🤔🤔","Majorite auto lekol montre kuma pu gagne license, pa pu vinn bon chaffeurs..🤔🤔🤔",0.0379746835443038,0.07692307692307693,False,orthographic_or_word_choice_error
test,Cp avec so kopin,CP avec so copin.,CP avec so kopin.,0.058823529411764705,0.25,False,orthographic_or_word_choice_error
test,"[NAME], zis kan cyclone mo croir sa. Jamais gov pou cpv la guerre avc trafiquants a coz zot tro “gentile” avc ban trafiquants","[NAME], zis kan cyclone mo krwar sa. Jamais guvernman pu kapav la guerre avec trafiquants akoz zot tro “gentil” avek bann trafiquants.","[NAME], zis kan cyclone mo krwar sa. Jamais guvernman pu kapav la guerre avec trafiquants akoz zot tro “gentil” avec bann trafiquants.",0.007462686567164179,0.045454545454545456,False,orthographic_or_word_choice_error
